15.890  7.1546e-12  2.7140e-13  16.0229
15.889  7.3277e-12  2.7873e-13  16.0000
15.888  7.5046e-12  2.8623e-13  15.9773
15.887  7.6856e-12  2.9392e-13  15.9545
15.886  7.8706e-12  3.0179e-13  15.9318
15.885  8.0597e-12  3.0985e-13  15.9092
15.884  8.2532e-12  3.1810e-13  15.8865
15.883  8.4509e-12  3.2655e-13  15.8639
15.882  8.6529e-12  3.3520e-13  15.8414
15.881  8.8595e-12  3.4406e-13  15.8189
15.880  9.0707e-12  3.5313e-13  15.7964
15.879  9.2867e-12  3.6242e-13  15.7739
15.878  9.5072e-12  3.7193e-13  15.7515
15.877  9.7328e-12  3.8166e-13  15.7292
15.876  9.9634e-12  3.9162e-13  15.7068
15.875  1.0199e-11  4.0182e-13  15.6845
15.874  1.0440e-11  4.1226e-13  15.6623
15.873  1.0686e-11  4.2295e-13  15.6401
15.872  1.0937e-11  4.3388e-13  15.6179
15.871  1.1217e-11  4.4510e-13  15.5934
15.870  1.1479e-11  4.5658e-13  15.5715
15.869  1.1745e-11  4.6833e-13  15.5496
15.868  1.2018e-11  4.8034e-13  15.5278
15.867  1.2297e-11  4.9264e-13  15.5060
15.866  1.2581e-11  5.0522e-13  15.4842
15.865  1.2871e-11  5.1809e-13  15.4625
15.864  1.3168e-11  5.3126e-13  15.4408
15.863  1.3471e-11  5.4473e-13  15.4192
15.862  1.3780e-11  5.5851e-13  15.3976
15.861  1.4096e-11  5.7261e-13  15.3760
15.860  1.4418e-11  5.8702e-13  15.3545
15.859  1.4747e-11  6.0177e-13  15.3330
15.858  1.5083e-11  6.1686e-13  15.3116
15.857  1.5426e-11  6.3228e-13  15.2902
15.856  1.5777e-11  6.4806e-13  15.2689
15.855  1.6134e-11  6.6419e-13  15.2476
15.854  1.6499e-11  6.8069e-13  15.2263
15.853  1.6872e-11  6.9756e-13  15.2051
15.852  1.7252e-11  7.1482e-13  15.1839
15.851  1.7640e-11  7.3246e-13  15.1628
